Date,Ship_Type,Route_Type,Engine_Type,Maintenance_Status,Speed_Over_Ground_knots,Engine_Power_kW,Distance_Traveled_nm,Draft_meters,Weather_Condition,Cargo_Weight_tons,Operational_Cost_USD,Revenue_per_Voyage_USD,Turnaround_Time_hours,Efficiency_nm_per_kWh,Seasonal_Impact_Score,Weekly_Voyage_Count,Average_Load_Percentage
2024-05-19,Fish Carrier,Transoceanic,Diesel,Good,16.20580729357524,2502.40260376637,52.87917043676103,8.968312989781875,Calm,1219.072134309522,142977.81532536435,865424.245575901,53.649063277324466,1.3279886509229286,1.060571397744712,9,59.11578804738842
2024-05-26,Container Ship,Coastal,Heavy Fuel Oil (HFO),Critical,18.780532936327763,1016.9218270618195,1046.3722920218993,5.794757231077169,Rough,1845.5783508096586,15556.318559141904,592471.7256131716,26.608997663121,0.2971088803479691,1.0332922822921975,2,95.82231935276741
2024-06-02,Container Ship,Long-haul,Diesel,Fair,17.05314854108493,1936.9184102556342,1313.065367518702,11.45105938714364,Moderate,1600.0361070243696,177612.5180236716,347036.105475987,69.00940274442937,0.40163715347014983,1.0822351782789745,7,50.36517095718281
2024-06-09,Tanker,Long-haul,Steam Turbine,Critical,12.721875621402875,1099.5191081781068,887.3324429286298,9.911211096708334,Moderate,320.37279770903467,79424.49498540824,533524.3696405459,38.014609213067956,1.2110470401549094,0.8770952894801742,9,99.96077419382559
2024-06-16,Bulk Carrier,Transoceanic,Steam Turbine,Fair,23.7268396552698,1206.6368265274548,552.6507534752637,12.444312787292553,Moderate,1643.2203741638991,50080.2594538094,107491.83378376877,63.88801151574845,0.24136057814769818,1.4126507552680707,7,68.2939821684815
2024-06-23,Tanker,Transoceanic,Diesel,Critical,19.07260707901924,1198.0393250317688,1548.4085928594989,6.452164924474324,Rough,1328.0657181859222,443313.984216369,809158.0179954983,61.83966465530001,1.1429970811293744,0.8802733463480477,6,73.27590195291995
2024-06-30,Bulk Carrier,Short-haul,Steam Turbine,Critical,16.755349153602076,2085.424107999366,122.69021940577737,14.915854555186046,Calm,1826.2578739495677,363589.2575800782,962532.4180316306,45.1875312472722,0.5303962167356481,0.6617738909065327,8,54.17503318533636
2023-06-04,Bulk Carrier,Coastal,Heavy Fuel Oil (HFO),Good,24.800040735885297,2796.1007264585332,1411.5369969533306,6.011179813411268,Moderate,1007.8646367991232,369609.5807658141,295788.3503561214,51.234411111459934,0.11152044497323321,1.2040317279109776,4,61.720770717478416
2023-06-11,Bulk Carrier,Coastal,Diesel,Critical,15.336379934847162,1095.8726220199362,1518.2241236874227,8.378269754171571,Rough,165.83926124210075,313090.81742380233,110035.43927072981,64.0716719344504,0.3087260478542122,0.8412744424983041,9,81.31605680604181
2023-06-18,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Critical,22.9185792970669,2546.16178458386,1116.9124825836043,13.299496880176733,Calm,1660.8116217383933,306514.51655520336,693925.9776371366,54.88976278775405,1.4086899144167468,1.4707614318898543,2,54.12413664192625
2023-06-25,Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Critical,17.328624341096173,1486.964124486131,1164.9856054015606,14.569741500177837,Rough,157.40550294668327,420513.5630252039,488438.5137606173,69.44862140295749,1.118465980244483,0.582573774051298,8,98.65217466897903
2023-07-02,Bulk Carrier,Coastal,Steam Turbine,Fair,18.101686177327863,1581.0154961672322,1217.6458137511893,8.079338474716089,Moderate,1070.4768040976826,257235.87941942213,135728.6838097934,23.156463574187754,1.0320261972348885,0.6716272079663184,8,64.40122755172872
2023-07-09,Fish Carrier,None,Steam Turbine,Fair,18.433427341639685,2516.7918684746805,1839.3389210002508,14.453380359352408,Moderate,1035.3336211157657,388749.1611531862,510766.4508333067,13.594430440353571,1.0453899829403361,1.023778239289296,9,83.21999245306863
2023-07-16,Fish Carrier,Coastal,Diesel,Good,18.376863851119936,1378.5747338064893,1277.4171613847125,9.822653963160622,Moderate,760.6726607001395,64307.840594227055,949068.9165298251,57.9117504938089,0.840805579800072,0.5151358677193508,9,79.02983354203286
2023-07-23,Fish Carrier,Transoceanic,Heavy Fuel Oil (HFO),Good,16.326827686738827,2413.281444826779,1039.0174075875002,5.533541054506702,Calm,902.4056601526736,228927.59670105,170830.57111741303,28.42301341566467,0.7097707006320781,1.117245950128533,8,91.07593156994481
2023-07-30,Fish Carrier,Short-haul,Diesel,Critical,22.215427630620933,1049.2818166701986,311.83244308224687,6.391465369322019,Calm,1703.4651812980267,488102.3975004741,605197.8701315976,62.34010531523814,1.2274454022532477,1.1323315354093628,2,73.88989547116591
2023-08-06,Tanker,Coastal,Diesel,Critical,20.788807960245126,2615.021249747774,344.8777374847346,7.033609487063331,Calm,1070.9475414949811,222783.1132501983,433408.6658581252,26.818310014075152,1.4151338624282288,1.3623228783713872,7,64.38149703111299
2023-08-13,Container Ship,Short-haul,Steam Turbine,Fair,18.798306971268943,2795.4776831526897,664.0279237957245,12.442063614050955,Calm,618.444146515649,12777.519386612614,792642.1265619022,65.22416728425296,0.23104614330186268,1.240683523664179,6,64.47526320602735
2023-08-20,Container Ship,Transoceanic,Steam Turbine,Fair,17.479508685517317,1738.824755929695,939.0642052391532,8.99529662521269,Moderate,1354.5035152762102,300232.9867570501,98005.34090625164,45.767333310999106,0.26198814251301755,1.4423606769538564,3,72.47061796859886
2023-08-27,Container Ship,Transoceanic,Diesel,Good,19.719480879726902,1085.9872916902755,1103.3445882130216,11.022458656606332,Rough,1459.8403823559863,210001.6417528907,708214.9216888662,39.00601277867858,0.5394554805811186,0.754023126469366,7,74.2871248477093
2023-09-03,Container Ship,Coastal,None,Critical,18.334272887253892,2913.7073687020843,1309.639641147409,11.072412890381425,Moderate,1560.6643696812498,268252.8822261101,346976.9418333983,16.88795273051161,1.1744906737669656,1.1858997720961173,1,87.60939369781426
2023-09-10,Fish Carrier,Transoceanic,None,Critical,19.626237703352036,1473.9073729524725,548.6189402990478,10.022837713592578,Calm,541.2894222293257,86481.29841958616,580600.4490097424,15.088048192839725,0.43836418883363726,1.269519250714709,6,85.91367390273118
2023-09-17,Container Ship,Transoceanic,Heavy Fuel Oil (HFO),Critical,20.194397185703192,2911.7723354421873,1017.6433068772786,9.888122219412693,Moderate,320.4784321117468,250908.15942490002,792783.3548062056,15.339893731957579,1.2818644647398318,1.224958502956828,2,79.05884548136626
2023-09-24,Container Ship,Coastal,Heavy Fuel Oil (HFO),Fair,21.78862621375588,531.1305848460988,1970.6654151866353,10.118163521258744,Moderate,424.080467285174,55657.192474949596,767873.8811086778,45.886536896147256,0.8688843515769956,0.7036391548891126,8,77.01954475978833
2023-10-01,Bulk Carrier,Coastal,Steam Turbine,Fair,14.69922879734457,1839.2882075687419,1290.239396519757,12.269115754327295,Calm,810.0015789477346,91631.92898980997,276057.8684393406,68.60268018056287,1.078962433202972,0.9827475724581134,1,55.38066530696861
2023-10-08,Bulk Carrier,Coastal,Heavy Fuel Oil (HFO),Critical,15.718964497783617,1095.295525561225,1209.237103573622,10.904093921387243,Rough,955.2194559919551,228989.66182750277,230485.8801971267,19.100434502702157,0.8229348113575699,0.6569290806733928,4,63.116013287388114
2023-10-15,Fish Carrier,Short-haul,Diesel,Good,20.667913978051942,547.0326455436215,593.2254654403182,9.360692958353741,Moderate,1616.9430128410847,250451.19171245533,77369.04888417528,43.487902052850814,0.18259831124535936,0.5778132394476901,7,98.91631463305694
2023-10-22,Container Ship,None,Steam Turbine,Fair,21.463057604480387,1382.3993294713987,82.6492684449096,14.356452639295677,Rough,1273.4384509862546,458440.98841495044,439790.17616804113,58.073055452456316,0.6615142098829527,1.3886900535553437,9,95.23886475616037
2023-10-29,Fish Carrier,Transoceanic,Diesel,Good,21.638418516298493,2797.1120656760554,1936.015184774639,10.945136407598412,Moderate,906.6005563979243,492267.4222838254,915099.5144765038,16.265251709558452,0.5855972028897873,1.0816634536887566,4,85.19446745091791
2023-11-05,Tanker,None,Diesel,Good,22.462957410305584,2657.947192080207,793.422560783045,8.496638121881107,Calm,591.8628155189493,321767.2985205548,743490.2838267076,27.31544893951311,0.2926514687051412,1.035078176009598,5,88.8015987131913
2023-11-12,Container Ship,Short-haul,Heavy Fuel Oil (HFO),Good,21.104381519277382,2445.777154098935,728.3089117305068,6.331180036619093,Calm,414.1637920780818,491141.2576801814,363878.3987736369,27.37864427547293,0.10341381810293743,0.5913754814347927,4,64.05839914449497
2023-11-19,Tanker,Transoceanic,None,Good,13.559835209936377,759.9770398650819,926.1348761581949,9.307772775042757,Moderate,1910.8614605880466,166821.09130429314,269358.61725226126,63.594258332438564,0.266184321259357,1.4867351298154805,6,50.97637923785213
2023-11-26,Tanker,Long-haul,Steam Turbine,Fair,19.357805050670315,2415.14047029223,1489.1535407834676,5.139007736461998,Rough,880.9030644642474,44378.044984941815,545523.0624141681,18.1056474200898,0.9315698793411668,0.5109179044425971,6,81.76833536301325
2023-12-03,Tanker,Long-haul,Diesel,Fair,13.406006069984503,1069.6933410422591,1531.2138545525556,5.015755371006511,Moderate,733.5258162294167,294239.48093302123,958756.6757530258,53.072149764208156,1.2315213529375555,1.2556026634740305,6,98.5459305886846
2023-12-10,Bulk Carrier,Transoceanic,Steam Turbine,Good,13.225398145097843,1102.8268093810643,630.8491896130977,7.328132010332035,Moderate,1444.3729486412303,343637.9025227328,626167.6957039818,46.766778816956474,0.8769190495394165,0.773672199776153,5,50.924000240203114
2023-12-17,Fish Carrier,Transoceanic,Diesel,Fair,20.492292127117892,2342.013978432346,69.48790114947064,14.996892643963411,Calm,1123.1086214005147,480574.3685294451,102241.69495549302,35.86512281522945,0.42127525395867094,1.3728187835266439,3,67.16018386162827
2023-12-24,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Good,18.875676983584775,564.2913062562095,1134.8720978790018,10.308004206062758,None,286.04468952011916,43982.04718684709,202252.1204650354,39.46088202071901,0.25184112046922447,0.6611583101734516,6,75.93245665699496
2023-12-31,Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Good,19.496815732529182,1704.1350940026255,645.1502933979502,9.947587858272755,Moderate,181.13681716727126,88886.0418818696,262366.11076591036,25.35676382234613,1.103450607800777,0.6658342422486261,1,56.48876502681631
2024-01-07,Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Fair,13.976872424019781,2256.035210499134,1081.6879708987617,10.290782053084982,Calm,503.65064058987474,448980.632159626,827269.6426299948,19.331658092221474,0.748317262928317,1.0787372863825544,2,95.5247122244527
2024-01-14,Bulk Carrier,Long-haul,Heavy Fuel Oil (HFO),Good,15.07095563803852,2687.44047240023,718.5549010010618,13.859421332382508,Calm,1044.3644581526273,260169.9711897513,445047.3618305138,43.8251881532416,1.464056800784595,1.3026994817262867,4,68.84819344252908
2024-01-21,Container Ship,Short-haul,Diesel,Critical,23.491290411200993,1711.9978788855606,347.0583316613743,13.583625731069557,Moderate,1171.6293702406365,210893.37987679892,655626.1920822893,20.94566286060062,1.111571387761226,0.7419653652177155,9,83.47029022622829
2024-01-28,Tanker,None,Steam Turbine,Fair,16.417020620669433,1565.734156640941,162.04180838306422,11.129845989674346,Moderate,237.5882778640382,47406.00495425532,280004.20857154555,63.62861353298215,1.2475761071429685,1.183939379229105,2,53.327780579375144
2024-02-04,None,Long-haul,Steam Turbine,Critical,14.978993149613835,1654.1221388913734,691.9634518653037,11.596628595066093,Rough,82.7555573222459,466420.560080269,326261.5145553457,69.58975052869907,0.3222770266865259,1.2442662559757023,8,53.7895261969406
2024-02-11,Fish Carrier,Short-haul,Diesel,Good,23.933322436580276,1662.40663912785,70.82674549124695,14.564810764635753,None,1903.0186418469689,191429.05234627888,972358.243419253,12.375921608167753,0.31650225163005374,1.4589738660765854,3,51.8292137805474
2024-02-18,Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),Fair,23.946450016468646,2274.040153319501,592.3881774628543,10.055171210245035,Moderate,1732.7606027256866,461714.89159069746,787370.8591087081,28.03183067565794,1.291516255260608,1.148808068961058,6,76.19763771401973
2024-02-25,Fish Carrier,Transoceanic,Heavy Fuel Oil (HFO),Good,19.74355577305952,2230.9153059316213,227.62108384590246,14.38123911920711,Rough,896.2301826709212,293373.75292734604,397467.74519565026,41.94313126297822,0.6963319325963833,1.427883002553503,3,51.36311543570261
2024-03-03,Fish Carrier,Long-haul,Steam Turbine,Fair,17.426885511717998,2056.134754511738,365.377383321395,6.623632439328354,Moderate,1135.5741960311486,311043.0503459544,539132.0670260839,40.37486581099373,0.2266829548111911,0.9059947980391206,7,60.45309472781118
2024-03-10,Container Ship,Short-haul,Heavy Fuel Oil (HFO),None,23.639838969160003,733.4909632947388,267.37950812031363,14.390833973554042,Moderate,685.7400513522554,248211.15364683722,509038.64723464375,60.37098361417275,0.5861767015972236,1.2124293299711488,1,65.73016435399587
2024-03-17,None,Short-haul,Steam Turbine,Fair,13.632167463087427,1414.5574993687167,554.9592160014848,8.510179413986524,Rough,88.77080118550835,305092.02385320305,189226.58358275055,60.33573593108769,0.8148555978228489,0.7613809210693318,5,82.85263633735286
2024-03-24,Tanker,Coastal,Steam Turbine,Good,17.18445775633422,1393.671235000201,532.4345450236591,12.487854639087983,Rough,547.6953989349106,209845.76071938788,610117.7612188052,60.746955740405554,0.20665039190955328,1.245053750030741,6,90.71455301317184
2024-03-31,Bulk Carrier,Transoceanic,Steam Turbine,Critical,16.220557176361744,1178.2488895450042,159.9491943738775,13.905538355482069,Moderate,1548.7310871569916,125850.89162742869,826835.2555025443,47.357554318750374,0.7839915525440782,1.1597443236187912,2,62.69649978637609
2024-04-07,None,Transoceanic,None,Fair,12.607222350267278,1957.354140350435,1225.642998740478,7.652019222824188,Calm,117.54691442557088,480000.2713557307,324284.62039538776,17.528914897911143,0.8278524609790904,1.4277721060609647,6,72.74720833774492
2024-04-14,Bulk Carrier,Coastal,Steam Turbine,Critical,21.401784531424536,688.3078126274879,380.49299600213953,13.319826054048896,Moderate,134.0095553007829,23635.704755616454,819014.9086530166,67.41263553197044,1.3881844295433292,1.1659657657269817,6,85.9758749320059
2024-04-21,Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Critical,20.899471165299012,1942.9764775122362,676.9407182454831,5.6248198216370335,Calm,1715.8343390039624,364501.47548207623,940811.2933462819,30.101951016918868,0.9406635073482281,1.0093077862761728,5,89.46168643552498
2024-04-28,Container Ship,Transoceanic,Heavy Fuel Oil (HFO),Critical,11.16030273531145,1362.0903681009404,1500.0353638688127,10.11483662577557,Moderate,1054.0281176695562,403720.3872765973,113108.11490879429,65.58613891851066,0.20993098170459887,0.8012293218465248,4,64.89827272958532
2024-05-05,Fish Carrier,Transoceanic,Diesel,Critical,11.033184400006535,1410.5573308867474,313.8972918377659,7.132519423529201,Moderate,1409.176671325221,224715.6755145879,928899.2010022749,57.58848686887192,1.3913896470005693,1.1900256659239843,7,63.88465703236829
2024-05-12,Bulk Carrier,Long-haul,Diesel,Critical,15.138987644441638,1190.5385909246043,1467.760047759422,13.96192458507915,Calm,515.983121932617,89011.97106929542,258635.10556298576,12.647446701400245,0.7815144827645438,0.6087560312100992,6,89.74440556558173
2024-05-19,Tanker,Coastal,Heavy Fuel Oil (HFO),Fair,14.48457144438455,1589.6595178064051,488.6541348559752,7.573255176764583,Rough,1118.2725899410575,371418.30256600055,469152.4345158193,24.454754389246478,1.1759640995617138,0.8313465812237765,7,87.38623561720618
2024-05-26,Container Ship,Long-haul,Heavy Fuel Oil (HFO),Fair,23.959732185054214,2686.3923153390633,1191.0513696968812,7.006072014676432,Calm,381.8630092412474,68045.47435656676,126955.43728653225,12.613530734128204,0.712990725078895,0.7751587327460134,7,50.68598477239617
2024-06-02,None,Short-haul,Heavy Fuel Oil (HFO),Good,14.82436502259598,2971.9208526655507,1125.8447448246063,10.506386507023652,Rough,1908.7600700255855,420243.31242117204,711236.2178052978,69.9722397432763,1.1044973175215054,1.491170624084867,2,83.47215424154201
2024-06-09,Tanker,Long-haul,Steam Turbine,Fair,13.283469771551058,2732.0301002050523,637.0227865120597,12.960976530074817,None,907.9288603432469,325664.35181811225,580071.4858821103,50.168732246800296,0.4745036050468806,1.3399771879294686,5,71.6263624559798
2024-06-16,Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Good,20.4332989118924,2532.3669934202276,1407.0627417274507,5.285812089119412,Calm,582.7126349134302,75197.52892657557,588493.2228302696,35.360379044107134,0.9798504008404351,1.381827969444457,6,78.68617313146684
2024-06-23,Tanker,Short-haul,Diesel,Critical,22.452128250527807,840.891374800942,889.3955954191389,9.742398225494103,Moderate,867.3347949367648,458728.43710331793,530350.2801950707,16.841576588036816,0.40392257441199186,0.928322021759905,7,77.68634819273743
2024-06-30,Fish Carrier,Coastal,Steam Turbine,Fair,24.35058961981736,2583.830586564222,1684.727669471548,9.227140526608064,Moderate,567.3148638232145,147158.54136624272,418769.20192899177,28.89291370235297,0.7655962659386043,1.4563091725441102,4,95.65934545411186
2023-06-04,Tanker,Transoceanic,Diesel,Fair,14.103060872495943,712.7598826255123,684.5613736466274,14.002901357134888,Calm,1185.6107722937409,296886.96168707777,421280.7219413397,66.70292805870284,0.8921452677179532,0.5892327897213199,4,50.98248924595594
2023-06-11,Bulk Carrier,Long-haul,Heavy Fuel Oil (HFO),Good,10.350244116348495,2033.4482497450476,674.9701620027815,13.684396312925566,Moderate,1073.4669040382187,373104.20973512885,896826.5918541681,65.56810655499987,0.22243599860902108,1.3266558665708965,7,92.14039009209941
2023-06-18,Bulk Carrier,Coastal,Steam Turbine,Critical,12.156984996364981,2121.7417160015284,632.9510339551699,7.53587242186133,Rough,1788.9590275785565,437032.1089735215,344505.87351127417,56.655770070545145,0.5391537450905327,1.2706789087471744,5,92.80305945603322
2023-06-25,Bulk Carrier,Long-haul,Heavy Fuel Oil (HFO),Critical,16.92360035797558,1363.2256518465965,793.6178099369328,13.350883709121016,Moderate,1536.1668433553198,62874.584111197255,83277.10645434642,62.0080261254225,0.2508345117061437,0.5120274549196178,4,54.83435041910083
2023-07-02,Fish Carrier,Short-haul,Diesel,Fair,10.234016004257654,1347.1544895953002,328.24223027591694,12.484353137478433,Rough,1848.4818807089443,79436.98789411079,630700.9648127846,20.510771580279112,1.226365477398398,0.8659599474715292,2,56.3614897840995
2023-07-09,Tanker,Long-haul,Diesel,Good,16.976472944208428,848.0780847552933,1848.4834270695828,12.392941125430035,Calm,1673.6300680783086,480936.61024988024,165397.69577815518,64.43635058058398,0.5340480425298637,0.9759659479175362,4,59.687059504401624
2023-07-16,Bulk Carrier,Coastal,Heavy Fuel Oil (HFO),Critical,20.731793971597185,1019.6259695789194,1330.4159821125868,7.676747778307988,Moderate,1683.78509136434,80013.6879452199,385400.55390715925,43.721667300605006,0.14442801128813026,0.842135941394963,4,80.91153526139202
2023-07-23,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Fair,14.6689544921663,2995.676575706246,1789.0682942971441,10.145054139313888,Rough,1446.6122495383354,405420.5020420368,697527.4952486416,22.5909521312102,0.4986445219563662,1.133971929385425,6,88.46923273203481
2023-07-30,Tanker,Short-haul,Diesel,Fair,24.641669764703707,1561.3100347658708,504.78300317474697,9.782558313490718,None,1785.9343466382286,369299.5888139346,147666.81508107288,32.498568506212955,0.40462624305141504,1.1729494542966723,6,51.65526291806672
2023-08-06,Bulk Carrier,Transoceanic,Diesel,Good,18.115700463560565,946.2801866758966,283.737921216173,7.904546547487375,Calm,1819.2851447618834,340208.36945293733,648958.8210425841,18.183303294965846,0.5137492423491494,0.6033652785548714,4,61.054713068366866
2023-08-13,Container Ship,Transoceanic,Heavy Fuel Oil (HFO),Fair,23.35893239258188,1849.5288284920757,1384.3778062871138,7.099936628015692,Moderate,678.9212777974088,317764.07808362116,76104.45129888025,70.79216623278529,0.9253874225408222,0.519269010159962,1,96.14366598674519
2023-08-20,Fish Carrier,Transoceanic,Diesel,Fair,23.04015169512816,913.9872600301564,1422.7852899491306,8.847405511622547,Moderate,418.69402224207244,196697.12699429985,60318.56203506797,34.220032770839836,1.3370293577432661,1.39306117642206,4,64.327398447052
2023-08-27,Container Ship,Short-haul,Steam Turbine,Fair,24.339678580264874,2779.513078558005,1281.4272851311855,5.121755496120132,Calm,790.2233012869071,410846.17690802144,748758.3502134496,22.774137061695832,0.3722791006796832,1.2464970030275895,7,82.37349943753895
2023-09-03,Tanker,Short-haul,Heavy Fuel Oil (HFO),Fair,22.42221822643211,702.9865562092298,1167.7423166274734,14.839756495644625,Calm,458.6186434301218,207667.75880497514,120684.07534761431,59.00990164286886,1.2260815019911409,1.19901598488183,4,70.81093951864983
2023-09-10,Tanker,Transoceanic,Diesel,Fair,11.658299172841545,597.2562588281814,737.7294742064928,12.207591789870055,Rough,1658.7827340932092,285164.30448466795,190786.26053173072,50.875763682590836,1.308535658385915,1.473675758516289,6,83.45883616946386
2023-09-17,Container Ship,Long-haul,Steam Turbine,Critical,24.045694945349645,2896.5281110410147,596.4958587316439,8.806460089905706,Rough,734.1666387986969,255595.3138215536,795693.3630067208,38.49104429423699,1.241598140320131,0.7969103779209906,7,79.06609375095175
2023-09-24,Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Critical,23.737691417695267,2874.447994921426,298.21774533850635,14.570274505478716,Moderate,232.2876175156854,469907.71166004403,473615.1605930249,68.0003859824758,0.9274037760153971,0.7734154783019631,1,92.34022969624951
2023-10-01,Container Ship,Short-haul,Heavy Fuel Oil (HFO),Critical,10.832834500453503,2741.950009002748,1302.452407515705,13.120205315782442,None,427.66207612115994,419330.1734737789,588476.6787925413,52.26584214093296,1.4844923148423919,0.9113344528053596,6,71.82832038095256
2023-10-08,Bulk Carrier,Long-haul,Diesel,Good,24.027179563109375,1169.4923629232853,1995.5943960627765,6.005112236282547,Rough,1568.8685869849387,26907.113704356976,988466.9816559056,38.405899042592694,1.1747513436846628,0.5220302986842359,4,53.27575943246213
2023-10-15,Tanker,Short-haul,Diesel,Critical,13.332467694731974,2722.6671912725037,692.4614860162646,8.415199635566932,Moderate,869.6287798269179,277296.2907727065,861275.7832562147,47.87255067632447,0.5963157990738784,1.1638461031462695,5,68.08367508420955
2023-10-22,Fish Carrier,Short-haul,Diesel,Good,15.551082716918057,2335.8369449178126,701.0963644914855,7.245455787630329,None,73.73270697222632,181118.23367077622,915651.1836375417,60.23690018561444,1.4670458318890727,1.3702997908713792,2,80.14292713601444
2023-10-29,Fish Carrier,None,Steam Turbine,Fair,18.121746570035327,1501.5753810383121,338.233864863834,11.782672669761347,Rough,166.57261301350576,141117.97214796554,801198.8385723721,49.670019896926085,0.4777609830209818,0.8903805699393802,1,99.29621394668264
2023-11-05,Fish Carrier,None,Diesel,Fair,12.983290345335249,2337.1684871648113,1419.1348108971627,10.774630433537698,Calm,387.77194578352834,35504.4740355762,956267.8162316706,57.09644549718918,0.5074309034228783,0.9250777546989598,9,64.67495313486211
2023-11-12,Container Ship,Short-haul,Heavy Fuel Oil (HFO),Good,20.931854309075042,1781.3289524872432,685.6088304197858,11.030580030640863,Moderate,93.466787184286,298090.8694482776,737590.839483159,55.32234588059874,1.2852106382965167,1.001452030183402,5,62.59594628269559
2023-11-19,Container Ship,None,Steam Turbine,Good,20.594192138202025,2064.7071647549,1996.9648944184062,13.667688769173097,Rough,1241.0955954593162,369253.29496711807,119434.10673614232,52.50326169023845,0.6170110131767732,0.6328833086485509,4,93.55680270853746
2023-11-26,Bulk Carrier,None,Diesel,Fair,24.516923091570597,2865.6988375636865,1001.1563490550104,7.118337417241969,Calm,1917.039671529683,86927.47559756243,88401.28881530365,46.907191018614974,0.646061419407549,0.71297892534198,3,84.26993499136861
2023-12-03,Tanker,Short-haul,Steam Turbine,Good,24.1545740087626,2692.211327324898,1063.9646625814062,5.923383707701641,None,842.777184907245,350609.64430905425,160669.1979482181,13.859782871357297,0.8960161098365608,1.34445821647909,7,94.93806940807396
2023-12-10,Container Ship,Coastal,Diesel,Good,10.515757772221322,2848.0651558546774,1487.567210952231,6.767635117446698,Moderate,1383.072718255782,498527.9667912035,427676.2955374157,44.44470919751436,1.3637537464556428,1.3017488818422809,5,99.76617217754517
2023-12-17,Tanker,Long-haul,Diesel,None,23.92518512163616,2547.3705659438174,221.21277987018817,14.130537886315913,Calm,1945.2859839754888,297167.35264922515,589814.7284918984,71.6469798359071,0.8482877541476843,0.882782858650732,1,86.76882175404408
2023-12-24,Fish Carrier,Long-haul,Steam Turbine,None,21.231689676175847,2722.434130952869,1926.0704276927306,8.84265919148115,Rough,1299.5347801506607,175030.4045034521,894289.9831084398,47.27480816136961,1.376454061551947,0.5675201123491814,8,96.44682218379633
2023-12-31,Tanker,Transoceanic,Steam Turbine,Fair,12.188702774822417,1054.1818508988888,1000.0255249109041,9.070472620417714,Moderate,1506.4253153124478,36437.61810224463,795935.2442287396,20.947545689811264,1.0770763088405484,1.000327996048031,4,66.5799860463948
2024-01-07,Container Ship,Long-haul,Steam Turbine,Fair,11.814656208468577,783.0684352028215,623.8978268663302,10.557801590527706,Rough,139.1357539874819,165175.98448450715,381338.7916601338,41.28345528576675,0.9405589704847834,0.6256389429486287,9,70.56584706573503
2024-01-14,Tanker,Transoceanic,Steam Turbine,Good,10.395736175786809,1823.7676687498736,1594.9921422748807,5.590247207201844,Rough,1071.9607831055496,149087.71720499068,468410.4147836752,37.0739053001236,1.4423311475670588,1.3229730790895182,6,63.9369911803127
2024-01-21,Container Ship,Short-haul,None,Good,15.921394414688129,1815.1334288509051,899.5492948901623,10.569314931886547,None,1846.4506700974216,343905.9340037695,969240.7703804679,43.83386488655441,0.45988709474739564,1.3573150919184858,2,76.10285806989067
2024-01-28,Tanker,Short-haul,Heavy Fuel Oil (HFO),Critical,15.996031299927532,1514.413240107105,1558.4459007859275,5.051026916748704,Rough,1687.1914544445794,257147.28029606582,214900.24745293544,57.62520645495878,0.3696534714810146,0.7427718181940709,7,73.5779133402786
2024-02-04,Bulk Carrier,Coastal,Heavy Fuel Oil (HFO),Fair,17.557209718687993,596.6740212444015,1044.0310858268613,9.583627614269904,Moderate,1589.0024462349427,223536.106193325,270297.6604536823,44.42544149517586,1.0456058925515948,1.2538339875111202,6,57.70578238266079
2024-02-11,Container Ship,Coastal,Heavy Fuel Oil (HFO),Good,24.547861312180977,509.0315879228597,1286.345120499895,13.703579286662372,Rough,1680.655359929467,424437.6276038238,920304.7147949312,57.96456748108462,0.6851152860206114,0.7439452616627114,6,53.45270618159668
2024-02-18,Container Ship,Transoceanic,Heavy Fuel Oil (HFO),Fair,10.339076662203995,2888.04762331959,1901.0663774811162,9.445216692460345,Calm,137.47211861443466,217786.07974635207,107194.49445282642,13.169544596309919,0.3694654428230115,0.7705894807902672,8,77.91260400986157
2024-02-25,Tanker,Transoceanic,Steam Turbine,Critical,21.927968238510545,2040.2026847831783,878.5935385681828,6.665012307653683,Moderate,924.1515860820116,23578.48942727181,320034.42196926044,13.277550165473238,0.1374725465295103,1.4730127571523965,9,95.68244891202629
2024-03-03,Fish Carrier,Coastal,Steam Turbine,Critical,15.395568547660966,1892.9037420754303,1828.2167153628516,12.786418384611473,Rough,1105.683016777347,309144.4840392914,383877.51305635175,21.124385088617096,1.0197954457712464,0.8767412659691578,1,98.43145153760199
2024-03-10,None,None,Heavy Fuel Oil (HFO),Good,13.399538680279145,667.8518358713543,1723.1378543082951,8.367463605134269,Moderate,678.1905729217691,415389.3940383395,701556.8911298397,67.32501605873505,1.1116580934119191,0.5684222363702002,1,90.12317940942675
2024-03-17,Tanker,Transoceanic,None,Critical,24.051230976350844,2743.624399030383,1296.0047285566122,6.257075600722755,Moderate,111.167664936947,82424.95918278572,497915.2819361704,36.91591888415065,0.9021295491512862,1.048675564888865,7,89.31716311640892
